id,username,discrim,bestrank
98513094333960192,Justin,7139,25863
98547357276180480,HavocMage,3125,22216
98555227237543936,Hatneas,2212,22195
98564741240205312,"Opal The Silk Moth",4086,35808
98596962944716800,Evasion,9999,19353
98654128741298176,Kuumah,6487,28116
98698765984092160,Vallea,7640,47030
98813084465917952,caseyy,0666,14685
98879153129947136,Ksoulz,0617,29728
98895540942557184,DeadlyHaru,7813,16371
98896687472316416,Candied,6666,13476
98912392297078784,Cesc,0860,14927
98972079189135360,"ꌚ𝔩𝔲𝔯𝔪𝔭",5234,53516
98991348027248640,Zexenn,2437,55860
99014056647626752,"Senkan Haruna",3921,40979
99047028151054336,Syncope,5498,44301
99146069018972160,Rikitzi,8369,39068
99225656054812672,eluc,6969,18455
99269391950028800,Drumatic,6666,17692
99271478268162048,"e L Mo Mo",1630,17945
99272767060328448,Netux,2308,34222
99281966561509376,Sniggy,1894,44420
99446549519536128,rawketchup,8410,38368
99558115648733184,mech_,1337,31430
99571619919306752,Prismatic,9001,37444
99586174573637632,echo,3977,18011
99664032822198272,SwiftLilEagle,6969,48148
99706741171695616,Shaynara(Dan),4910,41363
99911308622692352,VP,2257,47719
99915004047806464,Y.K.,0001,49146
99927003146223616,Can-o-paint,7777,13464
99963687682441216,Nicool,9169,34416
99994057077440512,"Lex Lex",4775,28986
99995043363852288,Justin,9552,25864
100159490636144640,"Ward'",8225,47929
100192988528902144,Harrrive,0001,23523
100226713132212224,Still_Alive,2305,45458
100243749568782336,Jaff,0843,26020
100290897756844032,Kuhva,0001,27990
100388150358073344,"Miguel the massive fren",9172,31945
100597091612504064,Leviage,1111,28958
100632843444576256,Egossi,1144,18159
100655891849682944,Richte,2101,38995
100664832943984640,Alex,4825,8855
100713728596512768,FlaccidBreadstick,0823,19902
100743636542578688,PintsizePhoenix,7013,36947
100789359065722880,Hugh,1382,22938
100992528777506816,skydrgn7,8649,42250
100998452841820160,Nimbus,6975,34582
101052408834052096,Namahanna,0001,33717
101197665361993728,Deviltron,6795,16790
101241234789511168,Mitchell,3570,32429
101427399861768192,Macylion,3201,55459
101512982286053376,God,7293,21251
101592150164148224,SneakShadow,0001,45176
101650770591481856,Snusmumriken,7901,42708
101792947464339456,Zasern,6945,50097
101893606926741504,"Kat ♕",3374,26473
101893780633849856,"Soju 🍑",0710,42801
101950800418308096,"Slade™",0001,45448
102131126021156864,g.,0001,20575
102138275245850624,helzo,2102,22413
102157673994129408,"✙ֆʊɨƈɨɖɛ✙",6666,52497
102177315823316992,ephy,6666,18750
102208875335278592,Foggie,1337,20107
102227557520277504,Cummies,6494,32599
102262465710014464,Fission,0001,19870
102310563807252480,BelkTonMii,0358,4655
102312999519272960,poorboy,0543,37204
102414126877245440,aMindAmok,1480,9336
102493839398297600,"I don't know which name to use",0001,23154
102545235132846080,MrWonanother,0001,34184
102636994923884544,"山立",0666,53277
102748502752239616,Marshmallow,4541,31000
102757807178125312,JpegFama,0048,25613
102797530168844288,Dencho,2211,16615
102806834678603776,"Coded Sky",7777,14780
102837350232510464,Asakora,8251,11492
102949585814581248,"ëdğæŗđṁę3",1337,50937
103008451663233024,Aceyy,9013,8711
103105427381719040,YuwiTyl,0690,52862
103149314829717504,"Alex | Bricker17",1337,8875
103177409532022784,Azrog,0001,11073
103207483069177856,Lithou,4366,29371
103226117506224128,nori,0001,38044
103270605595369472,"「SOLOUR」",3301,52761
103332848739577856,"def O(∩_∩)O",0332,16480
103419110016155648,LAMMAR,7075,4997
103539382404804608,Himbo,6666,25080
103550617800179712,Momos,0001,32731
103635695897149440,Nellabel,0001,34097
103663258631684096,Smartt1,8808,42491
103709645540958208,Spark,1234,43633
103711012611444736,Sylent,9124,47539
103809078320455680,Tomas,6029,48644
103893462365016064,PETA,0001,36693
103909819315941376,Viher,7150,47394
103951571406041088,Vulknor,8759,47744
104042216812462080,Beard,8673,11588
104043388587769856,Gonkulio,0156,21350
104059175578931200,Breads,0001,12815
104060933332017152,"Homelanderツ",0065,22758
104084510005551104,g_eo,0001,20596
104085883518464000,"The Database",4728,45076
104109316428025856,laserbeam,7214,5257
